,Location,onset_figs,heading,flower_beg,flower_end,grain_fill_beg,grain_fill_end,Longitude,Latitude,Country
1986,PAK74:23,331,163,166,169,175,188,73.8333,36.1667,PAK
1987,PAK74:24,329,169,172,176,182,196,73.45,36.23,PAK
1988,PAK74:27,128,216,220,224,231,252,73.3667,36.4667,PAK
1989,PAK74:29,135,232,236,241,253,122,73.33,36.4019,PAK
1990,PAK74:32,228,321,341,71,90,118,73.41,36.26,PAK
1991,PAK74:33,330,170,173,176,182,196,73.51,36.2139,PAK
1992,PAK74:34,112,196,199,203,209,224,73.2583,36.2056,PAK
1993,PAK74:35,104,193,196,200,206,221,73.18,36.17,PAK
1994,PAK74:37,120,217,221,224,232,254,73.13,36.17,PAK
1995,PAK74:38,125,233,238,243,257,134,72.7,36.1619,PAK
1996,PAK74:39,121,223,227,231,240,269,72.77,36.18,PAK
1997,PAK74:40,111,208,212,215,223,240,72.82,36.18,PAK
1998,PAK74:41,132,227,231,235,244,279,72.9267,36.17,PAK
1999,PAK74:46,332,151,154,157,163,177,73.9,36.1111,PAK
2000,PAK74:47,333,158,161,164,170,183,74.05,36.09,PAK
2001,PAK74:48,333,155,158,161,167,180,74.14,36.05,PAK
2002,PAK74:49,337,127,130,134,140,154,74.64,35.64,PAK
2003,PAK74:50,228,72,87,96,111,136,74.81,35.45,PAK
2004,PAK74:51,228,67,83,93,109,134,73.83,35.32,PAK
2005,PAK74:52,122,222,226,230,238,265,75.0667,35.1,PAK
2006,PAK74:53,118,224,228,232,240,271,75.0333,35.1333,PAK
2007,PAK74:55,109,198,201,204,211,226,74.9189,35.22,PAK
2008,PAK74:56,129,219,223,227,234,256,74.7306,35.05,PAK
2009,PAK74:6,116,208,212,215,222,239,74.05,35.2,PAK
2010,PAK74:60,336,125,129,132,139,153,74.66,35.5681,PAK
2011,PAK74:62,228,311,320,334,58,95,74.58,35.71,PAK
2012,PAK74:63,150,215,218,221,227,243,73.2333,36.1333,PAK
2013,PAK74:64,340,136,139,143,149,163,74.74,35.84,PAK
2014,PAK74:66,105,190,193,196,203,217,75.1292,35.6,PAK
2015,PAK74:70,228,336,77,88,103,128,75.52,35.37,PAK
2016,PAK74:73,105,196,199,202,209,224,75.6,35.57,PAK
2017,PAK74:77,100,185,188,191,197,211,76.1833,35.19,PAK
2018,PAK74:78,105,195,198,201,208,223,76.27,35.225,PAK
2019,PAK74:80,102,188,191,194,200,214,76.54,34.98,PAK
2020,PAK74:81,105,196,199,203,209,225,76.51,35.06,PAK
2021,PAK74:86,101,184,187,190,196,209,76.16,34.97,PAK
2022,PAK74:87,129,213,216,220,227,244,76.2069,34.9139,PAK
2023,PAK74:89,115,199,202,205,212,227,75.9039,35.18,PAK
2024,PAK74:91,228,335,78,89,104,129,75.72,35.3,PAK
2025,PAK74:92,320,158,162,165,171,185,71.8,35.91,PAK
2026,PAK74:93,322,156,159,162,168,181,71.9,35.94,PAK
2027,PAK74:94,322,147,150,153,159,173,72,36.01,PAK
2028,PAK74:95,322,144,148,151,157,171,71.9736,35.97,PAK
2029,PAK74:96,324,146,149,152,158,172,71.94,35.94,PAK
2030,PAK74:97,319,158,162,165,171,185,71.85,35.93,PAK
2031,PAK74:98,323,118,122,125,132,147,71.8,35.605,PAK
2032,PAK74:99,320,118,121,125,132,146,71.74,35.47,PAK
2033,PAK76-1::30,228,280,282,284,289,301,67.8167,24.6,PAK
2034,PAK76-1::9,106,229,237,249,0,0,71.8333,36.1667,PAK
2035,PAK85:1031,259,313,316,319,325,340,67.5667,24.6667,PAK
2036,PAK85:1032,228,280,282,284,289,301,67.8667,24.55,PAK
2037,PAK85:1034,259,313,316,318,324,339,68.1833,24.6667,PAK
2038,PAK85:1036,259,312,315,318,324,339,68.6333,24.6333,PAK
2039,PAK85:1055,259,315,318,321,328,346,68.0167,26.3333,PAK
2040,PAK85:1059,259,315,318,322,329,347,67.9333,26.6,PAK
2041,PAK85:1082,259,315,318,321,328,347,68.8167,27.7667,PAK
2042,PAK85:1106,259,317,320,324,332,353,71.4833,30.45,PAK
2043,PAK85:1132,259,319,323,327,335,358,71.4833,31.5,PAK
2044,PAK86-1:1213,337,117,121,124,131,145,66.4667,30.8167,PAK
2045,PAK86-1:1225,340,121,125,128,134,148,66.9,30.3,PAK
2046,PAK86-1:1228,340,117,121,124,130,144,66.8583,30.57,PAK
2047,PAK86-1:1230,345,121,125,128,134,148,66.6067,30.0275,PAK
2048,PAK86-1:1232,339,123,126,130,136,150,67.0333,30.5333,PAK
2049,PAK86-1:1240,343,117,121,124,131,145,67.2156,29.9239,PAK
2050,PAK86-1:1242,342,123,126,129,136,150,66.6667,30.25,PAK
2051,PAK86-1:1243,340,132,135,139,145,159,66.6667,29.9667,PAK
2052,PAK86-1:1246,336,110,113,117,123,137,66.06,29.32,PAK
2053,PAK86-1:1248,344,126,130,133,139,153,66.8333,29.8833,PAK
2054,PAK86-1:1250,336,125,128,132,138,152,66.5833,29.35,PAK
2055,PAK86-1:1255,228,56,71,81,96,122,67.5,30.4167,PAK
2056,PAK86-1:1256,228,124,130,135,145,165,67.6667,30.3,PAK
2057,PAK86-2:1273,228,300,305,312,328,55,74.29,36.06,PAK
2058,PAK86-2:1277,228,297,302,308,322,38,73.7569,33.7719,PAK
2059,PAK86-2:1278,140,228,236,247,0,0,74.1333,36.3,PAK
2060,PAK86-2:1279,339,124,128,131,137,152,74.65,35.76,PAK
2061,PAK86-2:1280,339,129,133,136,143,157,74.5781,35.81,PAK
2062,PAK86-2:1283,105,194,197,201,207,222,74.9158,35.6992,PAK
2063,PAK86-2:1287,228,335,77,88,103,128,75.5333,35.36,PAK
2064,PAK86-2:1290,105,196,199,202,209,224,75.7667,35.35,PAK
2065,PAK86-2:1294,228,62,80,90,105,129,75.5,35.37,PAK
2066,PAK86-2:1304,341,147,150,154,160,173,74.3656,35.9581,PAK
2067,PAK86-2:1305,340,134,137,141,147,161,74.3333,35.98,PAK
2068,PAK86-2:1313,106,216,220,224,231,255,74.8333,36.3056,PAK
2069,PAK86-2:1314,106,192,195,198,205,219,74.89,36.49,PAK
2070,PAK86-2:1315,106,201,204,208,215,231,74.9,36.51,PAK
2071,PAK86-2:1319,228,305,312,320,347,85,73.8833,36.12,PAK
2072,PAK86-2:1320,332,146,149,152,158,172,73.8,36.17,PAK
2073,PAK86-2:1321,228,337,74,85,100,126,73.3667,36.32,PAK
2074,PAK86-2:1324,120,200,203,206,213,228,73.39,36.48,PAK
2075,PAK86-2:1326,130,239,245,252,269,153,73.45,36.5,PAK
2076,PAK86-2:1327,329,160,163,166,172,185,73.48,36.22,PAK
2077,PAK86-2:1329,228,69,82,92,106,131,73.4,36.24,PAK
2078,PAK93:3033,336,119,122,126,132,147,66.25,29.55,PAK
2079,PAK93:3036,259,341,348,356,8,46,65.6833,28.9833,PAK
2080,PAK93:3037,259,333,338,345,358,28,65.5333,28.7,PAK
2081,PAK93:3038,259,329,334,340,352,19,65.4167,28.5333,PAK
2082,PAK93:3040,259,346,355,363,17,55,65.7667,27.9333,PAK
2083,PAK93:3043,259,341,348,356,7,45,65.1333,27.4333,PAK
2084,PAK93:3045,259,335,340,346,360,30,64.6667,27.2167,PAK
2085,PAK93:3046,259,334,340,346,359,28,64.5667,27.1833,PAK
2086,PAK93:3048,259,328,332,337,348,11,64.1,26.9667,PAK
2087,PAK93:3049,259,332,337,343,355,21,64.5667,26.8,PAK
2088,PAK93:3050,259,336,342,348,362,32,65.68,27.1,PAK
2089,PAK93:3051,259,350,359,3,23,60,65.8333,27.7333,PAK
2090,PAK93:3053,259,341,349,357,9,47,66.6,27.8167,PAK
2091,PAK93:3054,259,343,351,360,12,51,66.6,27.8667,PAK
2092,PAK93:3058,345,125,129,132,138,152,66.8167,29.7833,PAK
2093,PAK93:3062,335,141,144,147,154,167,67.11,30.3167,PAK
2094,PAK93:3066,342,130,133,137,143,157,67.1167,29.8667,PAK
2095,PAK93:3067,259,320,324,328,337,361,67.6167,29.45,PAK
2096,PAK93:3068,259,320,323,327,336,359,67.8667,29.5167,PAK
2097,PAL-S2,303,30,36,41,52,75,35.5831,33.0181,PAL
2098,PAL-S229,302,54,60,66,77,99,35.2333,31.7833,PAL
2099,PAL-S247,301,24,29,35,46,68,35.5333,32.9167,PAL
2100,PAL26::4,302,63,69,75,86,108,35.0833,31.5333,PAL
2101,PRT-S88,259,348,354,361,9,41,-8.83333,39.6667,PRT
2102,PRT-S89,256,348,355,363,13,47,-8.38333,40.0333,PRT
2103,PRT-S90,257,346,353,360,10,43,-8.48333,40.1,PRT
2104,PRT-S91,259,348,354,361,9,40,-8.91667,39.75,PRT
2105,PRT-S93,266,1,9,17,33,65,-7.15,38.8667,PRT
2106,PRT-S94,259,348,354,361,10,42,-8.5,40.1167,PRT
2107,PRT-S96,260,348,355,361,9,40,-9.05,39.6,PRT
2108,PRT::14,262,346,351,357,5,34,-9.15,38.7333,PRT
2109,ROM-S83,262,143,148,152,160,177,23.7833,46.5667,ROM
2110,ROM02:15,259,141,146,150,158,176,22.9089,47.0533,ROM
2111,ROM02:16,259,140,144,149,157,175,22.9122,47.0622,ROM
2112,RUS-S142,261,139,142,146,153,169,38.9167,47.2167,RUS
2113,RUS-S143,265,143,147,151,157,172,39.7,47.2333,RUS
2114,RUS-S148,261,97,103,109,118,137,48.0667,42.2333,RUS
2115,RUS-S149,252,120,125,130,139,157,48.1667,42,RUS
2116,RUS-S150,285,144,147,151,157,171,46.75,43.8833,RUS
2117,RUS-S151,262,121,126,130,138,154,45.5,43.25,RUS
2118,RUS-S152,283,142,145,149,155,169,46.65,43.8,RUS
2119,RUS-S153,228,335,78,89,104,129,43.7167,43.5,RUS
2120,RUS-S154,123,223,228,232,241,269,45.4333,42.6167,RUS
2121,RUS-S155,249,147,151,156,164,181,48,41.9167,RUS
2122,RUS-S159,261,121,126,130,138,155,40.9,45.3,RUS
2123,RUS-S162,111,193,197,200,207,222,30.25,59.9167,RUS
2124,RUS-S2100,109,204,208,212,219,238,35.8167,55.5333,RUS
2125,RUS-S2698,240,76,86,94,107,130,38.95,45.0333,RUS
2126,RUS-S2733,260,129,133,137,145,161,38.95,46.3,RUS
2127,RUS-S2779,228,314,325,55,86,115,45.7167,43.3333,RUS
2128,RUS-S2812,263,134,138,142,149,165,43.65,44.1333,RUS
2129,RUS-S2835,228,328,74,87,103,127,43.85,44.4,RUS
2130,RUS-S2876,244,125,130,135,145,163,48.05,41.7167,RUS
2131,RUS-S2911,127,218,222,226,234,256,47.85,41.75,RUS
2132,RUS-S2913,228,329,71,85,101,127,44.4667,43.2167,RUS
2133,RUS-S2948,277,147,150,154,160,175,44.25,44.4,RUS
2134,RUS-S2949,242,122,128,132,141,160,47.2833,42.6833,RUS
2135,RUS-S2954,258,135,139,143,151,167,42.0167,45.2,RUS
2136,RUS-S2995,228,321,333,352,79,115,37.6667,44.7667,RUS
2137,RUS::A15,113,205,209,213,221,241,60.6,56.8333,RUS
2138,RUS::A25A,136,221,225,229,237,138,130,65,RUS
2139,RUS::E11,228,307,315,325,64,105,47.1,42.1333,RUS
2140,RUS::E13,228,75,88,98,111,134,43.6,43.4833,RUS
2141,RUS::E18,107,201,205,208,216,233,36.2833,54.5333,RUS
2142,RUS::E25,261,194,198,202,210,229,39.4,46.3167,RUS
2143,RUS::E29,107,201,205,208,216,233,37.6167,55.75,RUS
2144,RUS::E32,102,194,198,201,208,225,36.0833,52.9667,RUS
2145,RUS::E39,228,82,93,102,115,138,44.6667,43.0333,RUS
2146,RUS::E41,236,118,123,129,138,157,41.95,45.05,RUS
2147,RUS26::659,228,332,63,80,98,124,41.2833,44.6333,RUS
2148,RUS26::663,238,52,71,82,98,123,40.35,44.8667,RUS
2149,RUS26::670,259,120,125,129,137,154,40.4167,45.4167,RUS
2150,RUS26::677,259,120,124,128,137,154,40.2167,45.5167,RUS
2151,RUS26::679,258,118,123,127,135,153,39.0167,45.45,RUS
2152,RUS26::685,228,65,83,93,107,131,43.55,43.3833,RUS
2153,RUS26::688,247,95,102,108,118,138,37.95,45.4167,RUS
2154,RUS26::690,243,102,108,113,123,142,43.9,43.75,RUS
2155,RUS26::698,281,150,153,156,163,177,44.1333,44.7667,RUS
2156,RUS26::702,228,84,94,103,116,139,41.95,44.05,RUS
2157,RUS26::704,251,98,105,111,121,141,48.3667,41.6333,RUS
2158,RUS27::675,246,95,102,108,118,138,38.65,45.3,RUS
2159,RUS27::689b,263,141,145,149,156,172,42.8833,44.65,RUS
2160,RUS27::699,238,56,74,85,100,125,38.6167,45.1,RUS
2161,RUS27::729,228,73,87,97,110,134,42.6333,44.1833,RUS
2162,RUS28::693,231,94,102,109,120,141,43.05,44.0167,RUS
2163,RUS30::686,246,78,88,96,109,132,37.1167,45.05,RUS
2164,RUS31::14,252,132,136,140,149,165,42.0333,45.1333,RUS
2165,RUS31::19,228,330,1,75,95,123,41.0167,44.5333,RUS
2166,RUS31::5,254,117,121,126,134,151,44.4,43.8,RUS
2167,RUS31::7,228,90,99,107,119,141,43.0833,44,RUS
2168,RUS35::745,125,229,233,238,249,107,46.75,42.5239,RUS
2169,RUS35::747,120,216,220,224,232,253,47.1167,42.1667,RUS
2170,RUS35::779,228,99,107,114,126,148,46.2167,42.65,RUS
2171,RUS35::781,129,229,233,238,248,290,47.2167,42.0667,RUS
2172,RUS36::1,121,218,222,226,234,257,47.4167,42.2,RUS
2173,SAU-S13,306,22,26,31,40,59,46.7167,24.6333,SAU
2174,SAU-S14,306,36,41,46,55,75,42.7167,18.3167,SAU
2175,SAU89:1,306,19,23,27,35,53,44.1667,17.5,SAU
2176,SAU89:10,306,59,64,69,78,98,42.1431,19.0864,SAU
2177,SAU89:11,306,46,51,56,66,85,42,19.5,SAU
2178,SAU89:14,306,44,49,54,63,82,41.5,20,SAU
2179,SAU89:15,306,54,59,64,73,93,41.4,20.0333,SAU
2180,SAU89:19,306,24,29,33,42,61,41.1333,20.8167,SAU
2181,SAU89:20,306,40,45,50,60,79,40.4,21.1,SAU
2182,SAU89:22,306,32,36,41,50,70,40.4333,21.2,SAU
2183,SAU89:3,306,42,47,52,61,81,42.5833,18.25,SAU
2184,SAU89:4,306,65,71,75,85,106,42.4167,18.3,SAU
2185,SCG-S127,235,38,64,76,94,121,21.3,43.3,SCG
2186,SCG-S130,238,47,66,77,93,120,21.3333,43.2667,SCG
2187,SCG-S131,241,71,81,89,103,127,21.5833,43.25,SCG
2188,SCG-S132,245,73,82,90,103,126,21.7333,43.25,SCG
2189,SCG-S133,259,124,129,134,143,162,20.7333,43.1833,SCG
2190,SCG-S134,242,61,72,82,96,122,21.5,43.2417,SCG
2191,SCG-S135,255,104,110,115,125,144,22.3333,43.2167,SCG
2192,SCG-S137,229,325,340,43,79,112,20.6667,44.1667,SCG
2193,SCG-S138,240,65,76,84,99,124,21.7167,43.5667,SCG
2194,SCG-S139,244,102,109,115,125,146,22.1667,43.55,SCG
2195,SCG-S142,243,145,150,155,164,184,22.3167,42.7333,SCG
2196,SCG-S144,258,140,145,150,158,176,22.1833,42.5667,SCG
2197,SCG-S145,252,127,132,137,146,165,22.4,42.8833,SCG
2198,SCG-S146,233,143,149,154,164,185,22.3,42.7167,SCG
2199,SCG-S147,235,345,40,64,85,114,20.95,44.0167,SCG
2200,SCG-S148,251,143,148,152,161,180,22.3333,42.75,SCG
2201,SCG-S150,259,71,81,90,105,131,18.4928,42.5367,SCG
2202,SCG-S151,259,34,48,60,78,107,19.3,42.5,SCG
2203,SCG-S152,230,315,323,331,351,57,18.3833,42.6667,SCG
2204,SCG-S154,259,144,149,154,162,181,19.3333,43.3833,SCG
2205,SCG-S155,259,141,146,150,159,177,19.35,43.35,SCG
2206,SCG-S156,259,149,154,159,167,186,19.2,43.45,SCG
2207,SCG-S158,240,54,69,79,94,119,20.5,44.85,SCG
2208,SCG-S159,259,121,127,132,142,161,19.3333,43.3333,SCG
2209,SCG-S160,259,137,142,147,156,175,19.3667,43.2833,SCG
2210,SCG-S161,259,160,165,169,178,196,19.3333,43.2167,SCG
2211,SCG-S163,259,173,178,182,191,209,19.1167,43.1667,SCG
2212,SCG-S164,259,136,142,147,156,175,19.0833,42.9667,SCG
2213,SCG-S173,259,116,122,127,137,157,19.75,43.05,SCG
2214,SCG-S174,244,90,97,104,115,137,21.9667,43.8333,SCG
2215,SCG-S175,237,336,349,5,56,98,20.75,42.2167,SCG
2216,SCG-S176,260,97,103,108,118,138,22,42.55,SCG
2217,SCG-S177,240,59,71,81,96,121,21.4667,43.75,SCG
2218,SCG-S179,259,115,120,125,135,154,20.75,43.1667,SCG
2219,SCG-S181,229,330,348,46,80,114,20.6833,42.9167,SCG
2220,SCG-S185,244,75,84,92,104,127,20.6167,44.95,SCG
2221,SCG-S186,232,324,335,350,46,96,20.5667,42.6667,SCG
2222,SDN-S49,306,364,2,5,11,26,32.5,15.75,SDN
2223,SDN::8,306,364,2,5,11,26,32.5333,15.55,SDN
2224,SUN91:16,311,121,125,128,135,150,56.3667,38.45,SUN
2225,SUN91:20,324,114,118,121,128,142,55.6667,38.2,SUN
2226,SUN91:26,305,137,140,144,151,165,56.3333,38.25,SUN
2227,SUN91:42,294,150,154,157,164,179,68.4833,39.4333,SUN
2228,SUN91:43,286,176,180,184,191,206,68.6333,39.75,SUN
2229,SUN91:48,297,135,139,142,148,162,69.1153,40.0647,SUN
2230,SUN91:53,320,136,139,142,148,161,71.1,40.8833,SUN
2231,SWE::15,101,210,214,218,227,248,13,55.6,SWE
2232,SY 22009,299,135,140,144,153,170,36.1667,33.8333,SY 
2233,SY 22014,289,19,26,33,46,73,35.9833,35.06,SY 
2234,SY 22015,297,163,167,171,179,196,36.25,34.6667,SY 
2235,SY 22019,282,16,24,31,46,74,36.0333,35.5833,SY 
2236,SY 22020,302,87,92,97,106,124,37.3667,36.2333,SY 
2237,SY 22022,280,4,11,18,32,62,35.9833,35.5833,SY 
2238,SY 22024,278,361,2,9,23,53,35.9,35.6,SY 
2239,SY 22027,299,63,68,74,84,105,36.5833,35.3167,SY 
2240,SY 22030,291,79,85,91,101,121,36.8833,36.6833,SY 
2241,SY 22033,302,78,84,89,99,119,36.75,34.75,SY 
2242,SY 22034,300,69,75,81,91,113,36.5667,34.5833,SY 
2243,SY 22041,297,81,86,92,101,121,37.2,36.5833,SY 
2244,SY 22047,298,82,88,93,102,121,37.2667,36.4833,SY 
2245,SY 22048,294,81,86,92,102,122,36.8667,36.3333,SY 
2246,SY 22050,297,88,93,98,108,126,37.5,36.6,SY 
2247,SY 22058,312,88,93,97,106,125,36.3333,33.4,SY 
2248,SY 22209,301,71,77,82,92,112,36.75,35.3167,SY 
2249,SY 22211,298,76,81,86,96,116,36.7333,35.7,SY 
2250,SY 22213,298,68,74,79,89,110,36.9,35.9333,SY 
2251,SY 22214,298,72,78,83,93,113,36.95,36.1,SY 
2252,SY 22216,298,73,78,84,94,114,36.9667,36.1167,SY 
2253,SY 22217,300,84,89,94,104,122,37.2,36.3,SY 
2254,SY 22218,300,85,90,95,104,123,37.25,36.35,SY 
2255,SY 22219,298,82,88,93,102,121,37.2167,36.4167,SY 
2256,SY 22221,297,81,87,92,102,121,37.1333,36.4833,SY 
2257,SY 22222,297,83,88,93,103,122,37.0667,36.3667,SY 
2258,SY 22223,320,97,101,105,113,129,38.4167,35.8167,SY 
2259,SY 22225,313,89,94,98,106,123,39.0833,36.0833,SY 
2260,SY 22227,310,87,91,96,104,121,38.9833,36.1333,SY 
2261,SY 22229,303,83,88,93,102,120,38.9833,36.4833,SY 
2262,SY 22231,308,88,92,97,106,123,40.5667,36.6167,SY 
2263,SY 22232,329,93,97,101,109,124,40.2667,35.3,SY 
2264,SY 22233,329,94,98,102,109,124,40.25,35.3167,SY 
2265,SY 22235,330,94,98,101,109,124,40.45,35.2,SY 
2266,SY 22237,321,89,94,99,107,125,36.2667,32.6333,SY 
2267,SY 22238,316,105,110,114,123,140,36.6,32.5333,SY 
2268,SY 22239,314,90,95,100,109,127,36.3833,33.3333,SY 
2269,SY 22240,294,21,28,34,47,72,36.1,34.7333,SY 
2270,SY 22242,312,89,94,99,108,127,36.25,33.2,SY 
2271,SY 22243,313,84,90,95,104,123,36.2,33.0833,SY 
2272,SY 22246,300,88,93,98,107,125,37.5833,36.45,SY 
2273,SY 22247,302,88,93,98,107,125,37.55,36.35,SY 
2274,SY 22248,294,54,61,67,77,99,36.4667,35.7833,SY 
2275,SY 22249,296,65,71,76,87,107,36.7667,35.9833,SY 
2276,SY 22250,285,89,96,102,113,134,36.25,35.1167,SY 
2277,SY 22252,291,10,16,22,34,60,35.9833,34.7667,SY 
2278,SY 22253,307,89,93,98,106,124,38.1667,36.3333,SY 
2279,SY 22255,293,77,83,88,99,119,36.9833,36.6667,SY 
2280,SY 22284,320,97,101,106,114,132,36.4667,32.9667,SY 
2281,SY 22285,316,87,92,97,106,124,36.3333,33.1167,SY 
2282,SY 22288,316,92,97,101,110,128,36.45,33.4,SY 
2283,SY 22290,311,88,93,98,107,126,36.2333,33.2333,SY 
2284,SY 22291,310,88,93,97,106,123,40.7,36.5833,SY 
2285,SY 22297,302,85,90,95,104,122,40.3,36.9,SY 
2286,SY 22299,305,85,90,95,104,121,40.1833,36.7167,SY 
2287,SY 22301,280,6,14,21,36,66,36.3833,36.2833,SY 
2288,SY 22303,299,65,71,76,87,108,36.55,35.05,SY 
2289,SY 22304,305,88,93,98,107,125,37.0167,35.0833,SY 
2290,SY 22305,304,81,86,91,100,119,36.95,35.3833,SY 
2291,SY 22306,332,110,114,118,125,141,37.1667,33.3833,SY 
2292,SY 22307,321,92,96,101,109,127,36.3333,32.8333,SY 
2293,SY 22308,311,115,119,124,132,149,36.6333,32.8,SY 
2294,SY 22309,336,103,107,111,118,134,37.3333,32.8333,SY 
2295,SY 22310,312,88,93,98,107,125,36.5,33.6,SY 
2296,SY 22312,321,98,102,106,115,132,36.7167,33.5667,SY 
2297,SY 22313,333,116,120,124,131,147,37.7667,33.8167,SY 
2298,SY 22315,328,108,111,115,122,138,38.5833,34.7167,SY 
2299,SY 22316,336,102,106,110,117,132,38.25,34.35,SY 
2300,SY 22323,321,108,112,116,124,140,37.7333,34.6667,SY 
2301,SY 22325,310,104,108,113,121,138,37.1667,34.6167,SY 
2302,SY 22326,300,70,76,81,92,113,36.5833,34.75,SY 
2303,SY 22330,287,7,13,19,32,60,35.9167,35.0833,SY 
2304,SY 22380,322,98,102,106,114,130,38.85,35.6333,SY 
2305,SY 22391,276,87,94,100,112,134,36.2,35.5667,SY 
2306,SY 22398,300,146,150,155,162,179,36.3833,33.7333,SY 
2307,SY 22409,301,67,72,78,88,108,36.7333,35.1667,SY 
2308,SY 22411,309,85,90,95,104,124,36.1833,33.25,SY 
2309,SY 22412,312,85,90,95,104,123,36.2167,33.1167,SY 
2310,SY 22413,321,108,112,117,125,142,36.4667,32.7333,SY 
2311,SY 22414,317,102,106,111,119,137,36.5667,32.7833,SY 
2312,SY 22416,315,104,109,113,122,139,36.5667,32.5833,SY 
2313,SY 22419,300,86,91,96,105,123,40.6167,37.0333,SY 
2314,SY 22420,295,82,87,93,103,122,42.2,37.05,SY 
2315,SY 22422,332,95,99,103,110,125,40.3833,35.05,SY 
2316,SY 22423,324,97,101,105,112,128,39.5667,35.7167,SY 
2317,SY 22427,311,86,91,96,105,125,36.2167,33.2,SY 
2318,SY 22429,301,67,73,78,88,108,36.7167,35.15,SY 
2319,SY 22431,322,95,100,104,113,130,36.5167,33.15,SY 
2320,SY 22432,320,104,109,113,122,139,36.6,32.8667,SY 
2321,SY 22451,302,68,74,79,89,109,36.75,35.1,SY 
2322,SY 22452,302,78,83,89,98,118,36.8,34.8833,SY 
2323,SY 22453,308,85,90,95,105,124,36.2,33.35,SY 
2324,SY 22455,309,86,91,96,106,125,36.2,33.3167,SY 
2325,SY 22456,321,96,101,105,113,131,36.6167,33.4333,SY 
2326,SY 22472,320,107,111,116,123,140,37.2667,34.2667,SY 
2327,SY 22595,275,347,351,356,2,28,27.1833,31.2833,SY 
2328,SY 22597,309,97,102,107,116,135,8.06667,35.5,SY 
2329,SY 570,309,88,93,97,106,123,40.6333,36.6333,SY 
2330,SY 579,301,85,90,95,104,123,40.6167,36.95,SY 
2331,SY 727,321,97,102,106,114,132,36.4667,33,SY 
2332,SY 766,317,103,108,112,120,138,36.5833,32.8,SY 
2333,SY 774,310,80,85,90,100,120,36.1167,33.0333,SY 
2334,SYR-S70,296,66,72,77,88,109,36.7181,35.9597,SYR
2335,SYR::11,301,74,79,85,95,115,36.7,34.7333,SYR
2336,SYR::7,289,6,12,18,30,57,35.9,34.8917,SYR
2337,SYR::8,300,81,86,91,101,120,37.15,36.2,SYR
2338,SYR03-3:17,312,111,116,120,129,146,36.6872,32.8222,SYR
2339,SYR80-2:518,325,93,97,101,109,125,40.7653,35.7336,SYR
2340,SYR80-2:523,299,70,76,82,92,112,41.5581,37.0286,SYR
2341,SYR80-2:525,298,69,75,81,91,111,41.8833,36.9819,SYR
2342,SYR80-2:7503,305,87,92,96,105,123,37.55,36.1833,SYR
2343,SYR80-2:7504,303,83,88,93,102,121,37.3311,36.1172,SYR
2344,SYR80-2:7505,305,85,90,95,103,122,37.45,36.1167,SYR
2345,SYR80-2:7508,295,83,89,94,104,123,37.05,36.5833,SYR
2346,SYR80-2:7511,294,94,99,104,114,132,37.0333,36.6167,SYR
2347,SYR80-2:7512,303,83,88,93,102,121,37.3333,36.1167,SYR
2348,SYR80-2:7515,309,89,94,99,107,125,37.5167,35.7833,SYR
2349,SYR80-2:7517,309,88,93,97,106,124,37.5167,35.7667,SYR
2350,SYR80-2:7520,298,82,87,92,102,121,37.1858,36.4344,SYR
2351,SYR80-2:7521,301,90,95,100,109,127,37.3328,36.2533,SYR
2352,SYR80-2:7522,301,89,94,99,108,126,37.6167,36.4167,SYR
2353,SYR80-2:7523,300,92,97,101,110,128,37.75,36.4833,SYR
2354,SYR80-2:7524,301,89,94,99,108,126,37.92,36.5178,SYR
2355,SYR80-2:7525,299,78,83,88,97,116,38.0333,36.8,SYR
2356,SYR80-2:7527,297,78,84,89,99,119,37.0333,36.3667,SYR
2357,SYR80-2:7528,296,77,83,88,98,118,37.0333,36.4167,SYR
2358,SYR80-2:7529,296,79,85,90,100,120,36.9972,36.4694,SYR
2359,SYR80-2:7530,298,80,86,91,101,120,37.0781,36.2019,SYR
2360,SYR80-2:7545,290,68,74,80,91,113,36.5417,36.1078,SYR
2361,SYR81-1:1,319,95,99,103,111,127,38.7833,35.8833,SYR
2362,SYR81-1:10,318,91,96,101,109,127,36.4167,33.2167,SYR
2363,SYR81-1:12,309,98,102,107,115,133,37.1019,34.6014,SYR
2364,SYR81-1:13,318,92,96,100,108,125,39.0361,35.9475,SYR
2365,SYR81-1:14,304,83,88,93,101,119,39.2083,36.4125,SYR
2366,SYR81-1:15,305,85,90,94,103,121,39.2792,36.4006,SYR
2367,SYR81-1:17,303,86,91,96,105,123,39.9333,36.6833,SYR
2368,SYR81-1:18,302,83,88,93,102,120,40.0722,36.8417,SYR
2369,SYR81-1:2,321,96,100,104,112,128,38.7833,35.75,SYR
2370,SYR81-1:20,316,91,95,100,108,124,40.7486,36.3161,SYR
2371,SYR81-1:21,321,93,97,101,109,125,40.7833,36.085,SYR
2372,SYR81-1:24,301,88,93,98,107,125,37.5303,36.3722,SYR
2373,SYR81-1:26,299,78,83,88,98,117,38.0208,36.7947,SYR
2374,SYR81-1:28,300,81,86,91,100,118,38.9597,36.6944,SYR
2375,SYR81-1:29,310,87,91,96,104,121,39,36.1667,SYR
2376,SYR81-1:3,327,104,108,111,119,134,38.9167,35.0833,SYR
2377,SYR81-1:30,301,75,81,86,96,116,36.7167,34.7358,SYR
